Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),216
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,269697.88
Extraction Timestamp,20250727_152231
Monthly Income,"12,000.00"
Total Investment Amount,"1,020,943.67"
Total Investment Final Value,"2,091,336.50"
Total Investment Profit After Tax,"547,126.88"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,306.02"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"571,055.39"
Weighted Calculation Converged,Yes
