Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,591373.26
Extraction Timestamp,20250728_092033
Monthly Income,"12,000.00"
Total Investment Amount,"863,605.88"
Total Investment Final Value,"1,725,586.59"
Total Investment Profit After Tax,"441,521.34"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"9,044.38"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"872,393.88"
Weighted Calculation Converged,Yes
