Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),180
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,338161.21
Extraction Timestamp,20250727_195519
Monthly Income,"12,000.00"
Total Investment Amount,"636,190.48"
Total Investment Final Value,"1,096,319.87"
Total Investment Profit After Tax,"228,140.34"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"8,041.04"
Weighted Cost (should be ~0),0.61
Weighted Investment Profit,"523,810.13"
Weighted Calculation Converged,Yes
