Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),228
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,551737.08
Extraction Timestamp,20250727_173601
Monthly Income,"12,000.00"
Total Investment Amount,"941,942.86"
Total Investment Final Value,"1,878,927.35"
Total Investment Profit After Tax,"479,740.38"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"8,636.50"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"794,057.90"
Weighted Calculation Converged,Yes
