Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),240
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,519665.77
Extraction Timestamp,20250727_193935
Monthly Income,"12,000.00"
Total Investment Amount,"1,018,763.19"
Total Investment Final Value,"2,206,530.46"
Total Investment Profit After Tax,"615,777.64"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"8,574.93"
Weighted Cost (should be ~0),-0.56
Weighted Investment Profit,"861,236.25"
Weighted Calculation Converged,Yes
