Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,460778.31
Extraction Timestamp,20250727_182019
Monthly Income,"12,000.00"
Total Investment Amount,"417,195.24"
Total Investment Final Value,"635,221.48"
Total Investment Profit After Tax,"105,895.44"
Effective Annual Return After Tax,2.63%
Weighted Monthly Payment (30 years),"8,992.75"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"598,804.76"
Weighted Calculation Converged,Yes
