Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),216
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,508508.10
Extraction Timestamp,20250727_193830
Monthly Income,"12,000.00"
Total Investment Amount,"689,135.81"
Total Investment Final Value,"1,401,667.29"
Total Investment Profit After Tax,"364,223.61"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"9,238.14"
Weighted Cost (should be ~0),0.45
Weighted Investment Profit,"902,864.64"
Weighted Calculation Converged,Yes
