Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,802157.73
Extraction Timestamp,20250727_232452
Monthly Income,"12,000.00"
Total Investment Amount,"948,368.87"
Total Investment Final Value,"2,178,327.38"
Total Investment Profit After Tax,"646,866.21"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"10,051.10"
Weighted Cost (should be ~0),0.97
Weighted Investment Profit,"1,219,632.10"
Weighted Calculation Converged,Yes
