Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),192
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,355236.81
Extraction Timestamp,20250727_191755
Monthly Income,"12,000.00"
Total Investment Amount,"789,146.05"
Total Investment Final Value,"1,406,134.01"
Total Investment Profit After Tax,"308,273.05"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"7,765.46"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"514,853.78"
Weighted Calculation Converged,Yes
