Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,368648.25
Extraction Timestamp,20250727_155121
Monthly Income,"12,000.00"
Total Investment Amount,"1,502,077.04"
Total Investment Final Value,"3,873,169.19"
Total Investment Profit After Tax,"1,263,532.41"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"7,321.56"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"809,922.08"
Weighted Calculation Converged,Yes
