Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),120
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,225580.23
Extraction Timestamp,20250727_175732
Monthly Income,"12,000.00"
Total Investment Amount,"134,902.61"
Total Investment Final Value,"173,830.78"
Total Investment Profit After Tax,"18,142.57"
Effective Annual Return After Tax,2.21%
Weighted Monthly Payment (30 years),"8,204.72"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"305,097.82"
Weighted Calculation Converged,Yes
