Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),276
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,602724.87
Extraction Timestamp,20250727_172056
Monthly Income,"12,000.00"
Total Investment Amount,"1,557,159.91"
Total Investment Final Value,"3,630,110.03"
Total Investment Profit After Tax,"1,094,266.10"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,736.33"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"754,840.05"
Weighted Calculation Converged,Yes
