Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),204
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,512808.28
Extraction Timestamp,20250727_195812
Monthly Income,"12,000.00"
Total Investment Amount,"795,509.52"
Total Investment Final Value,"1,412,533.18"
Total Investment Profit After Tax,"309,249.22"
Effective Annual Return After Tax,2.98%
Weighted Monthly Payment (30 years),"8,501.37"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"652,490.44"
Weighted Calculation Converged,Yes
