Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),108
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,117818.63
Extraction Timestamp,20250727_190828
Monthly Income,"12,000.00"
Total Investment Amount,"121,684.92"
Total Investment Final Value,"161,817.10"
Total Investment Profit After Tax,"18,786.83"
Effective Annual Return After Tax,2.77%
Weighted Monthly Payment (30 years),"7,522.37"
Weighted Cost (should be ~0),0.88
Weighted Investment Profit,"174,315.95"
Weighted Calculation Converged,Yes
