Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,715948.48
Extraction Timestamp,20250728_110652
Monthly Income,"12,000.00"
Total Investment Amount,"1,535,750.19"
Total Investment Final Value,"3,714,116.99"
Total Investment Profit After Tax,"1,158,474.09"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,371.15"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"920,249.87"
Weighted Calculation Converged,Yes
