Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,452929.36
Extraction Timestamp,20250727_163110
Monthly Income,"12,000.00"
Total Investment Amount,"1,658,813.62"
Total Investment Final Value,"5,060,082.60"
Total Investment Profit After Tax,"1,859,328.05"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"7,731.91"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"1,085,186.13"
Weighted Calculation Converged,Yes
