Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,335868.93
Extraction Timestamp,20250727_225613
Monthly Income,"12,000.00"
Total Investment Amount,"2,184,498.00"
Total Investment Final Value,"6,165,907.78"
Total Investment Profit After Tax,"2,162,909.62"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"5,848.21"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"559,501.94"
Weighted Calculation Converged,Yes
