Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),240
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,490612.12
Extraction Timestamp,20250727_160816
Monthly Income,"12,000.00"
Total Investment Amount,"1,258,688.68"
Total Investment Final Value,"2,596,086.02"
Total Investment Profit After Tax,"689,453.09"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"7,592.91"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"621,312.27"
Weighted Calculation Converged,Yes
