Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),156
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,279760.64
Extraction Timestamp,20250727_185626
Monthly Income,"12,000.00"
Total Investment Amount,"487,460.10"
Total Investment Final Value,"759,515.70"
Total Investment Profit After Tax,"132,168.98"
Effective Annual Return After Tax,3.00%
Weighted Monthly Payment (30 years),"7,808.54"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"384,540.50"
Weighted Calculation Converged,Yes
