Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),192
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,318350.40
Extraction Timestamp,20250727_191518
Monthly Income,"12,000.00"
Total Investment Amount,"643,807.74"
Total Investment Final Value,"1,228,689.16"
Total Investment Profit After Tax,"294,378.98"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"8,337.35"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"660,192.32"
Weighted Calculation Converged,Yes
