Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),288
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,419789.16
Extraction Timestamp,20250727_180451
Monthly Income,"12,000.00"
Total Investment Amount,"1,784,714.59"
Total Investment Final Value,"4,580,963.50"
Total Investment Profit After Tax,"1,495,392.95"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,778.37"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"671,285.02"
Weighted Calculation Converged,Yes
