Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,449586.17
Extraction Timestamp,20250727_191923
Monthly Income,"12,000.00"
Total Investment Amount,"878,501.20"
Total Investment Final Value,"1,725,406.56"
Total Investment Profit After Tax,"431,215.07"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"8,307.85"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"713,498.61"
Weighted Calculation Converged,Yes
