Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),192
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,431522.27
Extraction Timestamp,20250727_184204
Monthly Income,"12,000.00"
Total Investment Amount,"672,980.54"
Total Investment Final Value,"1,187,154.56"
Total Investment Profit After Tax,"256,658.60"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"8,463.76"
Weighted Cost (should be ~0),-0.37
Weighted Investment Profit,"631,019.09"
Weighted Calculation Converged,Yes
