Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),348
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,682712.86
Extraction Timestamp,20250727_172142
Monthly Income,"12,000.00"
Total Investment Amount,"2,332,782.57"
Total Investment Final Value,"7,145,824.97"
Total Investment Profit After Tax,"2,661,066.49"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"7,098.66"
Weighted Cost (should be ~0),-0.29
Weighted Investment Profit,"843,217.13"
Weighted Calculation Converged,Yes
