Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),228
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,281712.76
Extraction Timestamp,20250727_183656
Monthly Income,"12,000.00"
Total Investment Amount,"955,128.43"
Total Investment Final Value,"2,158,755.19"
Total Investment Profit After Tax,"623,245.68"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"7,989.36"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"780,871.74"
Weighted Calculation Converged,Yes
