Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,872038.04
Extraction Timestamp,20250728_002047
Monthly Income,"12,000.00"
Total Investment Amount,"691,342.21"
Total Investment Final Value,"1,713,640.02"
Total Investment Profit After Tax,"541,856.96"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"11,084.88"
Weighted Cost (should be ~0),-0.76
Weighted Investment Profit,"1,476,657.03"
Weighted Calculation Converged,Yes
