Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),156
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,252873.90
Extraction Timestamp,20250727_193146
Monthly Income,"12,000.00"
Total Investment Amount,"324,391.48"
Total Investment Final Value,"556,925.94"
Total Investment Profit After Tax,"114,223.04"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"8,616.87"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"547,608.40"
Weighted Calculation Converged,Yes
