Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,725987.99
Extraction Timestamp,20250728_094931
Monthly Income,"12,000.00"
Total Investment Amount,"1,843,948.95"
Total Investment Final Value,"4,868,420.23"
Total Investment Profit After Tax,"1,633,242.09"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"7,929.79"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"900,051.11"
Weighted Calculation Converged,Yes
