Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,480017.17
Extraction Timestamp,20250727_190325
Monthly Income,"12,000.00"
Total Investment Amount,"2,382,260.36"
Total Investment Final Value,"7,711,516.95"
Total Investment Profit After Tax,"2,960,494.67"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"6,393.67"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"793,740.04"
Weighted Calculation Converged,Yes
