Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),324
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,859784.96
Extraction Timestamp,20250727_194846
Monthly Income,"12,000.00"
Total Investment Amount,"1,486,547.13"
Total Investment Final Value,"4,440,902.86"
Total Investment Profit After Tax,"1,620,333.77"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"9,443.16"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"1,401,452.80"
Weighted Calculation Converged,Yes
