Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,369508.01
Extraction Timestamp,20250727_185517
Monthly Income,"12,000.00"
Total Investment Amount,"262,218.94"
Total Investment Final Value,"358,647.08"
Total Investment Profit After Tax,"45,670.47"
Effective Annual Return After Tax,2.27%
Weighted Monthly Payment (30 years),"8,744.20"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"465,780.88"
Weighted Calculation Converged,Yes
