Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),276
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,475835.42
Extraction Timestamp,20250727_194207
Monthly Income,"12,000.00"
Total Investment Amount,"1,684,049.36"
Total Investment Final Value,"4,017,524.94"
Total Investment Profit After Tax,"1,234,621.05"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"6,969.38"
Weighted Cost (should be ~0),0.58
Weighted Investment Profit,"627,951.23"
Weighted Calculation Converged,Yes
