Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,160349.29
Extraction Timestamp,20250727_163915
Monthly Income,"12,000.00"
Total Investment Amount,"180,689.17"
Total Investment Final Value,"296,076.59"
Total Investment Profit After Tax,"55,828.75"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"8,339.86"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"403,311.03"
Weighted Calculation Converged,Yes
