Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),240
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,403814.76
Extraction Timestamp,20250727_155049
Monthly Income,"12,000.00"
Total Investment Amount,"1,245,817.90"
Total Investment Final Value,"2,672,268.68"
Total Investment Profit After Tax,"738,533.81"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"7,417.45"
Weighted Cost (should be ~0),0.88
Weighted Investment Profit,"634,182.98"
Weighted Calculation Converged,Yes
