Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),348
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,813576.93
Extraction Timestamp,20250727_153830
Monthly Income,"12,000.00"
Total Investment Amount,"1,713,292.53"
Total Investment Final Value,"5,813,157.43"
Total Investment Profit After Tax,"2,287,319.55"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"8,981.59"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"1,462,708.36"
Weighted Calculation Converged,Yes
