Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,689688.59
Extraction Timestamp,20250727_172233
Monthly Income,"12,000.00"
Total Investment Amount,"1,880,248.35"
Total Investment Final Value,"4,997,346.89"
Total Investment Profit After Tax,"1,684,322.08"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"7,721.80"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"863,750.76"
Weighted Calculation Converged,Yes
