Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),252
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,712129.98
Extraction Timestamp,20250727_200056
Monthly Income,"12,000.00"
Total Investment Amount,"1,039,901.51"
Total Investment Final Value,"2,213,006.33"
Total Investment Profit After Tax,"609,434.38"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"9,265.32"
Weighted Cost (should be ~0),0.51
Weighted Investment Profit,"984,099.01"
Weighted Calculation Converged,Yes
