Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),180
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,178446.46
Extraction Timestamp,20250727_183053
Monthly Income,"12,000.00"
Total Investment Amount,"696,798.56"
Total Investment Final Value,"1,282,447.51"
Total Investment Profit After Tax,"292,304.71"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,415.51"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"463,201.03"
Weighted Calculation Converged,Yes
