Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),156
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,420974.89
Extraction Timestamp,20250727_224942
Monthly Income,"12,000.00"
Total Investment Amount,"268,373.07"
Total Investment Final Value,"395,270.67"
Total Investment Profit After Tax,"61,173.89"
Effective Annual Return After Tax,2.60%
Weighted Monthly Payment (30 years),"9,248.97"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"603,626.81"
Weighted Calculation Converged,Yes
