Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),336
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,854317.90
Extraction Timestamp,20250727_190753
Monthly Income,"12,000.00"
Total Investment Amount,"1,609,557.15"
Total Investment Final Value,"5,075,301.54"
Total Investment Profit After Tax,"1,915,969.58"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"9,236.22"
Weighted Cost (should be ~0),0.55
Weighted Investment Profit,"1,422,443.40"
Weighted Calculation Converged,Yes
