Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),120
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,302315.10
Extraction Timestamp,20250728_102036
Monthly Income,"12,000.00"
Total Investment Amount,"33,415.90"
Total Investment Final Value,"37,346.71"
Total Investment Profit After Tax,"1,758.34"
Effective Annual Return After Tax,0.96%
Weighted Monthly Payment (30 years),"9,172.26"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"439,445.56"
Weighted Calculation Converged,Yes
