Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,834123.34
Extraction Timestamp,20250727_180536
Monthly Income,"12,000.00"
Total Investment Amount,"729,256.90"
Total Investment Final Value,"1,818,258.85"
Total Investment Profit After Tax,"577,322.55"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"10,862.13"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"1,438,742.44"
Weighted Calculation Converged,Yes
