Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),120
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,274831.91
Extraction Timestamp,20250727_175833
Monthly Income,"12,000.00"
Total Investment Amount,"41,753.48"
Total Investment Final Value,"48,059.80"
Total Investment Profit After Tax,"2,846.42"
Effective Annual Return After Tax,1.21%
Weighted Monthly Payment (30 years),"8,954.41"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"411,962.31"
Weighted Calculation Converged,Yes
