Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,544537.85
Extraction Timestamp,20250727_173648
Monthly Income,"12,000.00"
Total Investment Amount,"1,445,879.38"
Total Investment Final Value,"3,843,903.41"
Total Investment Profit After Tax,"1,286,772.08"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"8,194.25"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"1,010,120.55"
Weighted Calculation Converged,Yes
