Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,934991.72
Extraction Timestamp,20250728_090806
Monthly Income,"12,000.00"
Total Investment Amount,"1,207,376.06"
Total Investment Final Value,"3,861,470.91"
Total Investment Profit After Tax,"1,463,746.32"
Effective Annual Return After Tax,3.88%
Weighted Monthly Payment (30 years),"10,372.85"
Weighted Cost (should be ~0),0.92
Weighted Investment Profit,"1,680,624.86"
Weighted Calculation Converged,Yes
