Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,144
Total Mortgage Interest,290437.59
Extraction Timestamp,20250729_031327
Monthly Income,"12,000.00"
Total Investment Amount,"256,416.31"
Total Investment Final Value,"449,925.06"
Total Investment Profit After Tax,"94,636.24"
Effective Annual Return After Tax,4.16%
Weighted Monthly Payment (30 years),"8,366.39"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"471,584.04"
Weighted Calculation Converged,Yes
