Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,885589.20
Extraction Timestamp,20250727_235347
Monthly Income,"12,000.00"
Total Investment Amount,"888,924.18"
Total Investment Final Value,"2,209,930.57"
Total Investment Profit After Tax,"702,977.94"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"10,648.76"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"1,423,075.74"
Weighted Calculation Converged,Yes
