Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),264
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,460926.16
Extraction Timestamp,20250727_190032
Monthly Income,"12,000.00"
Total Investment Amount,"1,254,445.86"
Total Investment Final Value,"3,083,095.49"
Total Investment Profit After Tax,"966,714.87"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"8,135.82"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"913,554.63"
Weighted Calculation Converged,Yes
