Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),240
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,312781.34
Extraction Timestamp,20250727_185609
Monthly Income,"12,000.00"
Total Investment Amount,"1,362,795.69"
Total Investment Final Value,"2,948,855.92"
Total Investment Profit After Tax,"821,780.47"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"6,739.43"
Weighted Cost (should be ~0),0.71
Weighted Investment Profit,"517,205.02"
Weighted Calculation Converged,Yes
