Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,156
Total Mortgage Interest,206956.09
Extraction Timestamp,20250729_043936
Monthly Income,"12,000.00"
Total Investment Amount,"529,784.62"
Total Investment Final Value,"903,413.17"
Total Investment Profit After Tax,"183,331.35"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,248.50"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"342,215.04"
Weighted Calculation Converged,Yes
