Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),252
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,551160.37
Extraction Timestamp,20250727_194057
Monthly Income,"12,000.00"
Total Investment Amount,"1,110,567.51"
Total Investment Final Value,"2,514,871.06"
Total Investment Profit After Tax,"734,102.58"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"8,600.15"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"913,432.08"
Weighted Calculation Converged,Yes
