Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,283535.75
Extraction Timestamp,20250727_160247
Monthly Income,"12,000.00"
Total Investment Amount,"175,955.56"
Total Investment Final Value,"287,498.41"
Total Investment Profit After Tax,"54,290.27"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"9,054.00"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"552,044.84"
Weighted Calculation Converged,Yes
