Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,418517.08
Extraction Timestamp,20250727_193822
Monthly Income,"12,000.00"
Total Investment Amount,"1,332,009.53"
Total Investment Final Value,"3,256,921.76"
Total Investment Profit After Tax,"1,017,065.25"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,758.48"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"835,990.47"
Weighted Calculation Converged,Yes
