Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,891305.49
Extraction Timestamp,20250727_172201
Monthly Income,"12,000.00"
Total Investment Amount,"1,848,267.29"
Total Investment Final Value,"4,927,964.43"
Total Investment Profit After Tax,"1,669,852.58"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"8,602.76"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"1,039,732.51"
Weighted Calculation Converged,Yes
