Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),120
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,288573.50
Extraction Timestamp,20250728_091546
Monthly Income,"12,000.00"
Total Investment Amount,"37,099.78"
Total Investment Final Value,"41,999.41"
Total Investment Profit After Tax,"2,200.32"
Effective Annual Return After Tax,1.07%
Weighted Monthly Payment (30 years),"9,063.33"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"425,703.93"
Weighted Calculation Converged,Yes
