Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),228
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,443515.82
Extraction Timestamp,20250727_162654
Monthly Income,"12,000.00"
Total Investment Amount,"915,023.91"
Total Investment Final Value,"1,947,253.95"
Total Investment Profit After Tax,"531,991.34"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"8,487.74"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"820,975.75"
Weighted Calculation Converged,Yes
