Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,701249.34
Extraction Timestamp,20250727_233821
Monthly Income,"12,000.00"
Total Investment Amount,"424,804.26"
Total Investment Final Value,"856,983.48"
Total Investment Profit After Tax,"221,103.61"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"10,773.89"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"1,167,195.99"
Weighted Calculation Converged,Yes
