Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),168
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,316961.71
Extraction Timestamp,20250727_173010
Monthly Income,"12,000.00"
Total Investment Amount,"609,632.63"
Total Investment Final Value,"981,047.32"
Total Investment Profit After Tax,"181,852.28"
Effective Annual Return After Tax,2.99%
Weighted Monthly Payment (30 years),"7,714.58"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"406,367.23"
Weighted Calculation Converged,Yes
