Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),240
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,244548.60
Extraction Timestamp,20250727_175651
Monthly Income,"12,000.00"
Total Investment Amount,"1,293,880.36"
Total Investment Final Value,"2,912,508.17"
Total Investment Profit After Tax,"841,711.04"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"6,862.53"
Weighted Cost (should be ~0),0.63
Weighted Investment Profit,"586,120.26"
Weighted Calculation Converged,Yes
