Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,278392.56
Extraction Timestamp,20250727_154457
Monthly Income,"12,000.00"
Total Investment Amount,"386,224.89"
Total Investment Final Value,"625,702.82"
Total Investment Profit After Tax,"116,943.24"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,341.22"
Weighted Cost (should be ~0),-0.38
Weighted Investment Profit,"485,774.73"
Weighted Calculation Converged,Yes
