Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,369971.09
Extraction Timestamp,20250727_193525
Monthly Income,"12,000.00"
Total Investment Amount,"59,244.42"
Total Investment Final Value,"69,138.02"
Total Investment Profit After Tax,"4,484.54"
Effective Annual Return After Tax,1.21%
Weighted Monthly Payment (30 years),"9,532.53"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"542,222.63"
Weighted Calculation Converged,Yes
