Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),252
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,499064.92
Extraction Timestamp,20250727_190157
Monthly Income,"12,000.00"
Total Investment Amount,"956,470.05"
Total Investment Final Value,"2,344,016.98"
Total Investment Profit After Tax,"730,228.36"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"9,035.67"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"1,067,529.73"
Weighted Calculation Converged,Yes
