Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),120
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,251762.49
Extraction Timestamp,20250727_185358
Monthly Income,"12,000.00"
Total Investment Amount,"23,640.58"
Total Investment Final Value,"27,375.86"
Total Investment Profit After Tax,"1,690.43"
Effective Annual Return After Tax,1.27%
Weighted Monthly Payment (30 years),"8,959.67"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"419,185.45"
Weighted Calculation Converged,Yes
