Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),336
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,872945.66
Extraction Timestamp,20250727_192713
Monthly Income,"12,000.00"
Total Investment Amount,"1,539,943.95"
Total Investment Final Value,"4,925,530.10"
Total Investment Profit After Tax,"1,873,872.83"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"9,461.11"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"1,492,056.31"
Weighted Calculation Converged,Yes
